वह कोई परे शा नी ख डी नहीं कर रहा .	అతను ఏ పరమా దానని కలి గి ంచ టం లేదు .
पर अब उनहें देखना है कि उसने पर ो बे शन का उल लं घ न किया है या नहीं .	కానీ వాళళు అతను పరి శ ీ ల నను ఉ లల ం ఘ ి ంచా డా లేదా అనన ది నిరణ యి ంచాలి .
यही जगह है जहाँ दिखा वा करते अ श वे त शा बा शी पा ने के लिए करें गलत	ఎకకడ ె తే నిజ మెన ని గ గ ాలని పి లవ బ డే వాళళు క ప కే కు ల కోసం ఊ డు సతు ంటా రు
मैं इसलिए कह रहा हूँ , कयोंकि मैं कोई आर ए ंड बी गा य क भी नहीं हूँ .	మీకు తెలుసా , నేను క నీ సం ఆర & బి గా య కు డ ను కూడా కాదు అని అననా ను .
कल , किसी ही रो की तरह ग लि यों में ऊपर - नीचे वही ली नहीं कर रहे थे .	ని నన , నువవు వీ ధ ు లలో అ టు ఇ ట ూ మె క రో మయా న లా మో టా ర సె కి ల న డ ప లేదా ?
अफ सो स कि अपने खिला फ हो रहे अन या य की उसे इतनी आद त पड चु की थी ,	తన హ కకు ల ఉ లల ం ఘ ి ంచ బడ డం లో అతను చాలా స ౌ కర య ంగా ఉననాడు , వి చా ర కర ంగా ,
मुझे पर वाह नहीं कि कया करना पडे गा , पर मैं तब तक नहीं रु क ूँगा	ఏం చేయ ాల సి వచచి నా నాకు అన వ సరం , తను జె లు నుండి బె టి కి వచచే వర కు
बस वहाँ म ल और पे शा ब की बद बू आती थी . यह मान सि क या तना जैसा था .	అకకడ మ ల మూ తర ాల వా స న తపప ఇం కే ం రా దు . అది ఒక మా న సి క హి ం స లాంటి ది .
तो उस रात , जब बा इ क ें वहाँ दिख ी ं , हम ग ली में वही ली करने लगे .	అందుకే ఆ రాతరి బె కులు కనిపి ంచిన పపుడు , వాటి ని వీ ధ ు లలో న డి పా ము .
पर तुम मुझे नजर अं दा ज करते हुए जो दिल में आता है वह करते हो .	నువవు మ ౌ లి కంగా ననను వె కకి రి సతూ , నీ ఇష టా ను సా రం పర వర తి సతుననా వు .
उस समय मैं पूरी तरह बे का बू था .	నేను ఆ కష ణ ంలో నియ ంత రణ లో లేను .
जब आपके किसी दोसत के साथ एक ना काम सि सट म के कारण गलत होता है ,	ఒక నా శ న మెన వయ వ సథ వలల అన యా యం చేయ బడ డ ఒక సనే హి తు డు మనకు ఉంటే ,
मैं कह ता , कयों नहीं , अपनी आ जा दी के लिए मैं गा ना बना ऊँगा .	సరే , నా స వే చ ఛ కోసం , సరే , నేను ఆ పా ట పా డ తాను అని అనే వాడిని .
कल . मैंने आज की बात नहीं की .	ని నన . నేను ఈ రోజు అని అన లేదు .
तो मैंने जज को एक चि ट ठ ी लि ख ी .	అందుకే జ డ జి కి ఒక లే ఖ రా సా ను .
उसने कहा , " यार , यकीन नहीं करो गे कि उसने मुझसे कया कहा . "	అతను " ఆమె నాతో ఏం అననా రో వి ంటే మీరు నమమ రు " అని అననా డు .
तो , अब हम यह करने वाले हैं .	అందుకే , మనం చేయ బో తునన ది ఇదే .
च क पे रू टो जज ब रि ंक ली का व की ल	చ క పె రు టో జ డజ బ రి ంక లీ లా య రు
और फिर उममीद की जाती है कि लोग इसे अचछे से संभाल ल ेंगे .	అయి నా కూడా పర జ లు దాని తో సరి గగా వయ వ హ రి ంచ ాలని ఆ శి సతారు .
कया हुआ ? मैंने कया किया है ?	ఏం జరిగింది ? నేనే ం చేశా ను ?
उसने मुझे बताया कि वे मुझ पर सं गी न आ रो प लगा रहे हैं .	వాళళు నా మీద తీ వర మెన నే ర అభి యో గం మో పు తుననా రని చెపపా డు .
ए ं जे ला य ी , शा र ला मे न द ग ॉ ड .	ఏం జె లా య ీ , షా ర ల మా గ నె ద గా డ .
पहले से भी कहीं जयादा , अब यह साफ है . . . उसने हमें ध म का ने के लिए एक व की ल र खा है .	ఎ పపటి కంటే ఎకకువ గా , సప షట ంగా . . . మమ మ లని బె ది రి ంచ డానికి ఆమె లా య ర ను పెటటు కుననా రు
" और मुझे तुमहारे खिला फ जाने , या तुम पर मु क द मा करने में कोई हि च क नहीं होगी . "	" మీకు వయ తి రే కంగా చ రయ తీసుకో టానికి లేదా మీ పె దా వా వే య టానికి వె ను కా డ ను " అని ఉంది .
नजर बंद रह ने के निय मान ु सा र ,	గ ృ హ నిర బం ధ నియ మ ాల పర కా రం ,
सि सट म में दिन 2 8 6 9 - 3 3 2 4	వయ వ సథ లో రోజు లు 2 8 6 9 - 3 3 2 4
इस सोच के साथ यहाँ मत आ ना .	నువవు వాటి తో ఇకకడ కు రా కు .
- मीक मी की म लि क . . . - नहीं .	మీక మీ కీ మ ాలి క . . . కాదు .
जिस तरह उसे फ ँ सा या गया है ,	అతని విషయం లో బ లవ ంత ం చేయడం
हम हैं " द ब रे क फा सट क लब . "	మేము ద బ రే క ఫా సట కల బ వాళళ ం .
तो अपना आ धा साल मुझे बिना एक पै सा क मा ए बि ता ना होगा .	అంటే నేను స గం సం వ త సరం ఒకక డ ాల ర కూడా సం పా ది ంచ లేదు .
" और दूस री वह दुनिया जो एक ग री ब अ श वे त इंसान की है . "	" ఇం కొ క టి అవకా శ ాలు లేని న లల వయకతి నివ సి ంచే పరపంచ ం .
हाँ , मुझे उस ी समय जेल भेज दिया गया . ह थ क डी लगा कर .	అవును , నేను వెంట నే జె లు కు వెళళ ా ను . సం కె ళళు వే శా రు .
और इस कं प नी में एक चीज जो हम ब खू बी करना जानते हैं ,	ఒక సం సథ గా బాగా చేయాలి అంటే మాకు తెలి సిన ఒక విషయం
ह वाई अ ड डे का एक और कर म चा री उस बं दे से लड ने लगा जिस ने मेरे दोसत को मा रा था .	ఇం కో విమా నా శ రయ ఉద యో గి నా మి తరు డిని కొ టటి న అతని తో గొ డ వ పడ టం మొద లు పెటటా డు .
और हाँ , हम बस बा स के ट ब ॉल के बारे में बात करने लगे .	ఇం క మేము బా స కె ట బ ాల గురించి మాట ల డ డం మొద లు పెటటా ం .
मैं जेल में मीक से मिलने शायद 1 0 - 1 5 बार गया था .	బహుశా మీ కను జె లు లో 1 0 నుండి 1 5 సా రలు కలిసి ఉంటా ను .
न शी मा वि लि य मस मीक की बहन	న ష ీ మా వి లి య మస మీక సోద రి
न शी मा वि लि य मस मीक की बहन	న ష ీ మా వి లి య మస మీక సోద రి
" मा इ कल , तुम समझ ते नहीं . दो तरह की दुनिया है . "	" మె ఖ ే ల , నీకు అరథం కాదు . రెండు పరపంచ ాలు ఉననాయి . "
हमारी कं प नी जन ता की भ ला ई को धयान में रख कर छा न बी न करा ने में मा ह िर है .	పర జా పర యో జ న పరి శ ో ధన లు అని మేము పరి గ ణి ంచే వాటి లో మా సం సథ కు నె పు ణ యం ఉంది .
अ भ ि यो ग प कष के व की ल की इ चछ ा ओं के खिला फ जा रही है ,	పరా సి క యూ టర లు మీ కకు జె లు అవసరం లే దని చెబు తుననా
और उस में बता ए गए सारे मु द दे खा रि ज किए गए हैं . "	దాని లో ఉనన అనని వి వా దాం శ ాలు మా ఫీ చేయ బడ డా యి . "
उसने उससे पूछ ा कि वह सामने के दरवा जे पर बै ग का इंतजार कयों कर रहा है .	అత నని తన ల గే జీ కోసం ఎందుకు ముందు తలు పు దగగర వే చు ననా వు అని అడి గా డు .
कै थी वि लि य मस मीक की माँ	క యా థ ీ వి లి య మస మీక తల లి
दो जो डे मो जे और दो जो डी जा ं घ िया पह न कर आया था	తను ఇంటికి తిరిగి వ సతా డో రా డో అనన ంత వర కు వ సతే ,
कै थी वि लि य मस मीक की माँ	క యా థ ీ వి లి య మస మీక తల లి
वह एक इंसान है , और हम मीक के साथ ख डे र हें गे ,	అతను మ గ వాడు , మనం మీ కకు , అతను పరా తి ని ధ యం వ హి ంచే
ला ट साह ब ों को ल ु भा ने की कोशिश में जब अपने रु त बे से करती हो अन या य	అ ధి కా రం లో ఉనన వారి ని మె పప ి సతు ంటా రు , కానీ అ ధి కా రం మన ల సి వే ధి సతు ంటుంది
से न टर सि टी फि ला डे ल फ िया	సె ంట ర సి టీ ఫి ల డె ల ఫి యా
जब उनहोंने मुझे बताया तो मुझे यकीन नहीं हुआ .	వాళళు ఇది చెపపి నపపుడు నేను దా దా పు నమమ లేదు .
और जज से कह रही थी कि उसने पर ो बे शन को बहुत अचछी तरह नि भा या है .	అతను పరి శ ీ ల నా సమయం లో అదభు తంగా ఉననా డని జ డ జి కి చెపప టం మొద లు పెటటా డు .
जब ची नो उसके साथ होगा , वह उसकी रकष ा करे गा	చ ీ నో తన తో ఉనన ంత వర కు అతని పరా ణం కా పా డ తా నని ,
उसने अ दा लत में घर खा ली करवा ने की अ र जी दी ,	ఆమె ఖ ా ళ ీ చేయి ంచ మని కోర టు లో కేసు వే సతు ంటా రు .
कॉ मन वे ल थ ऑ फ पे न सि ल वे निया ब नाम रॉ बर ट वि लि य मस	పె న సి ల వే ని యా కా మన వె ల త వర సె స రా బర ట వి లి య మస
तुम इंसान हो . गलत ियाँ होती हैं , पर फिर तुम वापस सं भ ल सकते हो .	మనం మను ష ు ల ం . అలా ంటి వి జరుగు తా యి , కానీ వాటి ని ఎదు ర కొ ని ని ల బడ వచచు .
या त रा उल लं घ न के बाद ,	పర యా ణ ఉ లల ం ఘ న ల తరువాత ,
शा री बरा य ंट मे बै क म यू जि क की पू र व पर बं ध करता	ష రీ బ రా య ంట మా జీ ఎ గ జి క యూ టి వ , మే బా క మ యూ జి క
और उसे मु क द मा करने का कोई श ौ क नहीं है , जैसा कि बताया जा रहा है .	ఆమె ను చి త రి ంచిన టటు గా ఆమె ఫి ర యా దు లు చేసి ఆన ంది ంచే మనిషి కాదు .
उस पर ो जे कट के वकत लोगों को लगा कि उसका करि यर खतम हो गया है .	జ నం అతని కె రీ ర ము గి సింది అని భా వి సతునన పపుడు ఆ పరా జె క ట వచచింది .
वही वे दो दुनिया हैं जिन से मैं बे खबर था .	అది నేను అరథం చేసుకో ని రెండు పరపంచ ాలు .
मैं अपना समय , पर ो बे शन के बारे में सोच ते हुए गु जार ता हूँ ,	నేను కేవలం పరి శ ీ ల న లో ఉండ టం గురించి ఆలోచి సతూ సమయం గ డు పు తాను ,
इस जज ने बहुत से मु क द मे दा यर किए हैं .	చాలా వయా జ య ాల లో ఈ నయాయ మూ ర తి పర మే యం ఉంది .
ची नो , ह वाई अ ड डे से गु जर रहा था . वहाँ के एक कर म चा री ने मेरे साथ एक त सवी र चा ही .	చ ీ నో , విమా నా శ ర యం గు ండా న డు చు కు ంట ూ వెళ ు తుననా డు . ఒక ఉద యో గి నాతో ఫో టో అడి గా డు
वह बहुत वाह िया त था .	అది దారు ణ ంగా ఉంది .
जानती हूँ कि आप यही कोशिश कर रहे थे .	మీరు దాని కోసం పరయతని సతుననా రని తెలుసు .
पर क 3 0 और 1 5 , जो सबसे ते ज होते हैं .	పర క 3 0 లు ఇంకా 1 5 లు చాలా శ కతి వ ంత మెన వి .
मैं उससे कह ता , यह सब बकवास है . " पी डि त जै सी बातें मत करो . तुम गलत हो . "	నేను ఎపపుడూ అద ంతా చెతత అనే వాడిని . " బా ధి తు డి లా పర వర తి ంచ కు . నీ ఆలోచ న తపపు . "
यह ब रि ंक ली के वय क ति त व को दर शा ता है ,	ఇది బ రి ంక లీ వయకతి త వా నని తెలియ చే సతుంది
जिस से शायद पता चले कि उसने मीक को जेल में कयों डा ला .	ఆమె మీ కకు ఎందుకు జె లు శి కష వి ధి ంచి ందో అది తెలియ జే య వచచు .
सि कस कि ंग एक टि वि सट	సి కస కి ంగ కార య కర త
हमें मीक के व की लों ने काम पर र खा था .	మమ మ లని మీక లా య రలు నియ మి ంచు కుననా రు .
हाँ , मैंने भी यह पहली बार देखा है .	అవును , ముందు నా కూ అలాగే అనిపి ంచింది .
एक हि ं सा त म क सं घर ष	ఒక హి ం సా తమ క పో రా టం
वह बो ला , " तुम ही फि ले डे ल फ िया सि क सर स के साथ हो न . "	" ఫి ల డె ల ఫి యా సి క సర స లో ఉనన ది నువవే కదా " అని తను అననా డు .
मैं अपने बे टे पा पी को देख ता हूँ .	నేను నా చినన ని గగా పా పీ ని చూ సతాను .
" कया मतलब है , उसने 3 0 से 3 5 मु क द मे दा यर किए हैं ? "	" ఆమె కు 3 0 లేదా 3 5 వా జ య ాలు ఉననా య ంటే అరథం ఏంటి ? "
मैं अ व सा द के बारे में सोच रहा था , और सोच रहा था कि	నేను ని రా శ లో కూ రు కు పో వడం గురించి ఆలోచి సతుననాను ,
सबसे म श ह ूर , बडा और सबसे जब र द सत बं दा होने का दा वा नहीं कर सकते .	నువవు ఆ కర ష ణ ీ యు డి గా , పర ఖ యా త మెన వాడి గా , అ తి చె డ డ ని గగా గా చెపపు కో లేవు .
य दि उसकी जगह मैं होता , तो अ दा लत में ना च रहा होता ,	ఒక వే ళ అదే నే న యి తే , కోర టు గ ది లో డా నస చేసే వాడిని ,
पर जी वन की आ म परे शा नि यों के बारे में सोच कर भी .	కానీ మీకు తెలుసా , సా ధా రణ మెన , జీవి త సమసయ లు మాతరమే .
बु रे वकत से गु जर ते हुए जब मेरी शो हर त ड ग म गा रही थी	నేను లో య లో నుంచి న డు సతు ండ గా నా అను వెన ని చ చె న తో
मीक के लिए र ै ली सो म वार , 1 3 न व ंबर , शा म पाँच ब जे	మీక కోసం రయ ాల ీ సో మ వా రం న వం బర 1 3 , సా య ంత రం 5 గంట లకు
कोई उममीद ही नहीं ब ची , समझ े न . मतलब , यह एक नि रा शा जन क परि स थि ति थी .	అడి యా శ ల య యా యి , నేను ఏమ ంటుననా నో మీకు తెలుసు . అది ని స స హాయ సథి తి .
तो हम सी धे अग ली हि ट पर चल ते हैं .	మనం తరు వా తి హి ట పా ట కు వెళ దా ము !
मैं ही वह अस ली बं दा था जो तब भी र ै प कर रहा था	అందు లో నేనే అస లెన ని గగా ను ఇపపుడు ర యా ప చేసతుననా ను
C H A N G E . O R G तु र ंत क दम उठा एँ : मीक मिल को रि हा करो	చే ం జ . ఆ రగ సప ంది ంచండి : మీక మి లను వి డు దల చేయ ండి
र ै पर के व की ल ने 1 5 7 प ृ ष ठ का पर सता व दा खि ल किया	ఈ కేసు నుంచి నయాయ మూ ర తి జి నీ స బ రి ంక లీ తపపు కో వాలని
के स छोड ने का पर सता व बे बु नि याद था	తొ ల గి ంపు పరతి పా ద న అస ంద ర భ మెన ది ,
मैं है रा न था कि एक जज एक गा ने का री मि कस बना ने की बात कर रही है .	ఒక జ డ జి ఒక పా ట కు రీ మి కస చేయ మని అడ గ టం చూ సి నేను ఆ శ ఛ రయ పోయా ను .
बरा यन मै कम ॉ ने गल मीक मिल का व की ल	బ రా యన మె క మొ న గి ల మీక మి ల లా య రు
उसकी गिर फ ता री के बाद ली गई फो टो निका लो . देखो उसे कितनी बु री तरह पी टा गया था .	ఆగు , పోలీసు లు తీ సిన ఫో టో తె రు వు . చూడు దీని తరువాత ఎంత దారు ణ ంగా కొ టట ా రో .
शायद दिन की करी ब दस पर को से ट .	బహుశా రోజు కు 1 0 పర కో సె టలు ఏ మో .
और उनहें सुन न रह ने के ए ह सा स की लत पड जाती है .	సత బ దు గా ఉండే అను భ ూ తి కి వాళళు బా ని స ల వు తారు .
ती स का हो गया .	3 0 ఏ ళళు వచచా యి .
हमने बल ॉ क के च क कर लगा ए . बा इ क से उ त रे , और वहाँ से चले गए .	మేము ఆ బ లా క అంతా తి రి గా ం . బె కలు ది గి , తిరిగి మా పని లో పడ డా ం .
अ पर ै ल 2 0 1 6 - आ दे शान ु सा र स मु दा य से वा न करना	ఏ పరి ల 2 0 1 6 - అదే శి ంచిన టటు గా సం ఘ సే వ చేయ కపో వ టం
मीक तब तक इस सि सट म से ब खू बी वा कि फ हो चुका था .	వయ వ సథ లో ఆ సమయం లో మీక చాలా స ౌ కర య ంగా ఉననాడు .
जैसे , मैं 4 5 साल का हूँ , मेरे कई का रो बार हैं .	అంటే , నాకు 4 5 ఏ ళళు , బహు ళ వయా పార ాలు ఉననాయి .
जो चाहती है वह बं दा जेल जाए .	జె లు లో పెటట ాలని అనుకుంటుననా రు .
आज अपना फै सला सुना ने वाली हैं .	ఈ రోజు తన నిరణ యం తెలు పు తారు .
उसने अ दा लत की कार य वा ही स थ गि त कर दी , बस मुझे और नि की को . . .	కోర టు ను వా యి దా వే శా రు , ననను , ని కక ీ ని మాతరమే పం పా రు . . .
पर ो बे शन र दद किया जाता है . . .	పరి శ ీ ల న కొ టటి వే య బడి ంది . . .
यह बात कि तुम चाहती हो कि किसी के पास बिलकुल भी पै सा न हो ,	ఒక రి చే తి లో చి లలి గ వ వ లే కుండా ఉండ ాలని ఎవరెనా కో రు కు ంటే ,
जहाँ लोग पु लि सवा लों के हतया रे थे , लोग जो पू रे पागल थे ,	పోలీసు లను చం పి న లాంటి వాళళు ంటా రు , అకకడ జ నం పి చ చె కకి ఉంటా రు ,
